Branch_Plant,Item_Nbr,Item_Desc1,Item_Desc2,Lot_Nbr,Location,Product_Line_Code,Product_Line,Item_Type_Code,Item_Type,Product_Level3,Product_Level4,Product_Level5,First_GRN_Date,Item_Year_Aging,Item_Month_Aging,Expiry_Date,Manufacturing_Date_(PRC only),UOM,Pack_Content,Lot_Status,Unit_Cost,Qty_On_Hand,Qty_Hard_Committed,Total_Value,Total_Value_In_Lacs,Qty_Soft_Committed,Qty_Work_Order_Hard_Committed,Qty_Future_Committed,Qty_Available,Year_Expiry,Item_Month_Aging
91210,72130315,Dummy Value 25,Dummy Value 96,Dummy Value 63,G04FS1F01,101,Knees,IMP,Implant SKU,Knees,Joint Replacement,Orthopaedics,2016-12-08,2,22,2021-08-22,,EA,1,,5189,1,0,5189,0.05,0,0,0,1,2021,22
91210,3910400003,Dummy Value 78,Dummy Value 99,Dummy Value 40,F14BS1C01,105,Surgical Implants,INS,Instrument SKU,Joint Preservation,Sports Medicine,Orthopaedics,2018-02-13,0,8,2099-12-31,,EA,1,,4485.56,3,0,13456.67,0.13,0,0,0,3,2099,8
91210,64953101,Dummy Value 86,Dummy Value 20,Dummy Value 98,G05DS1A01,101,Knees,IMP,Implant SKU,Knees,Joint Replacement,Orthopaedics,2018-06-18,0,4,2023-05-12,,EA,1,,177293.44,1,0,177293.44,1.77,0,0,0,1,2023,4
91210,234101025,Dummy Value 98,Dummy Value 19,Dummy Value 13,G19AS2A01,105,Surgical Implants,MCS,Medsurg Consumable,Joint Preservation,Sports Medicine,Orthopaedics,2017-07-26,1,15,2021-01-11,,EA,1,,7092.23,56,0,397164.88,3.97,0,0,0,56,2021,15
91210,814405R,Dummy Value 85,Dummy Value 90,Dummy Value 51,SSBULK,101,Knees,IMP,Implant SKU,Knees,Joint Replacement,Orthopaedics,2018-09-12,0,1,2023-06-28,,EA,1,,11149.44,7,0,78046.11,0.78,0,0,0,7,2023,1
91210,50965825,Dummy Value 56,Dummy Value 52,Dummy Value 45,F03DS1E03,100,Hips,IMP,Implant SKU,Hips,Joint Replacement,Orthopaedics,2017-04-21,1,18,2021-12-14,,EA,1,,32063.87,1,0,32063.87,0.32,0,0,0,1,2021,18
91210,234020011,Dummy Value 65,Dummy Value 93,Dummy Value 41,G12CS1C05,105,Surgical Implants,INS,Instrument SKU,Joint Preservation,Sports Medicine,Orthopaedics,2018-09-28,0,1,2099-12-31,,EA,1,,6239.38,1,0,6239.38,0.06,0,0,0,1,2099,1
91210,6211028F,Dummy Value 33,Dummy Value 73,Dummy Value 94,F04DS1B10,100,Hips,IMP,Implant SKU,Hips,Joint Replacement,Orthopaedics,2016-08-20,2,26,2021-07-13,,EA,1,,5413.45,2,0,10826.89,0.11,0,0,0,2,2021,26
91209,814403L,Dummy Value 15,Dummy Value 37,Dummy Value 13,SALEBULK,101,Knees,IMP,Implant SKU,Knees,Joint Replacement,Orthopaedics,2018-09-22,0,1,2019-08-19,,EA,1,,11149.44,1,0,11149.44,0.11,0,0,0,1,2019,1
91210,5541A702,Dummy Value 69,Dummy Value 52,Dummy Value 71,P02AS1A01,101,Knees,IMP,Implant SKU,Knees,Joint Replacement,Orthopaedics,2017-07-15,1,15,2022-01-26,,EA,1,,4906.22,5,0,24531.08,0.25,0,0,0,5,2022,15
91210,8220312,Dummy Value 85,Dummy Value 32,Dummy Value 37,G05AS1C06,101,Knees,IMP,Implant SKU,Knees,Joint Replacement,Orthopaedics,2017-12-20,1,10,2022-07-18,,EA,1,,5101.79,4,0,20407.16,0.2,0,0,0,4,2022,10
91210,8230708,Dummy Value 92,Dummy Value 74,Dummy Value 46,G02FS1A01,101,Knees,IMP,Implant SKU,Knees,Joint Replacement,Orthopaedics,2018-10-25,0,0,2023-04-19,,EA,1,,5201.18,24,0,124828.32,1.25,0,0,0,24,2023,0
91210,72130710,Dummy Value 52,Dummy Value 87,Dummy Value 90,G04CS1D02,101,Knees,IMP,Implant SKU,Knees,Joint Replacement,Orthopaedics,2017-02-27,1,20,2021-08-23,,EA,1,,5201.18,4,0,20804.72,0.21,0,0,0,4,2021,20
91210,714503L,Dummy Value 76,Dummy Value 39,Dummy Value 74,G04AS1F01,101,Knees,IMP,Implant SKU,Knees,Joint Replacement,Orthopaedics,2017-08-28,1,14,2022-07-24,,EA,1,,17456.8,1,0,17456.8,0.17,0,0,0,1,2022,14
91210,3910004055,Dummy Value 13,Dummy Value 45,Dummy Value 97,F15DS1A01,105,Surgical Implants,INS,Instrument SKU,Joint Preservation,Sports Medicine,Orthopaedics,2017-05-24,1,17,2099-12-31,,EA,1,,11598.32,5,0,57991.6,0.58,0,0,0,5,2099,17
91210,714505R,Dummy Value 29,Dummy Value 42,Dummy Value 27,G04DS1D06,101,Knees,IMP,Implant SKU,Knees,Joint Replacement,Orthopaedics,2017-10-30,1,12,2022-09-18,,EA,1,,17535.67,3,0,52607.01,0.53,0,0,0,3,2022,12
91210,63642326,Dummy Value 42,Dummy Value 84,Dummy Value 40,G04BS1E03,100,Hips,IMP,Implant SKU,Hips,Joint Replacement,Orthopaedics,2018-03-15,0,7,2022-11-20,,EA,1,,5709.05,1,0,5709.05,0.06,0,0,0,1,2022,7
91210,6211028D,Dummy Value 95,Dummy Value 94,Dummy Value 91,G03CS2C01,100,Hips,IMP,Implant SKU,Hips,Joint Replacement,Orthopaedics,2018-10-05,0,0,2023-08-09,,EA,1,,5192.22,14,0,72691.01,0.73,0,0,0,14,2023,0
91210,60210230,Dummy Value 79,Dummy Value 38,Dummy Value 100,G06ES1A04,100,Hips,IMP,Implant SKU,Hips,Joint Replacement,Orthopaedics,2018-09-28,0,1,2023-07-03,,EA,1,,22697.04,6,0,136182.24,1.36,0,0,0,6,2023,1
91210,72130910,Dummy Value 31,Dummy Value 25,Dummy Value 81,G04DS1F01,101,Knees,IMP,Implant SKU,Knees,Joint Replacement,Orthopaedics,2017-10-16,1,12,2022-07-31,,EA,1,,5299.93,9,0,47699.37,0.48,0,0,0,9,2022,12
91210,8230915,Dummy Value 32,Dummy Value 61,Dummy Value 82,G05FS1D02,101,Knees,IMP,Implant SKU,Knees,Joint Replacement,Orthopaedics,2017-12-08,1,10,2020-10-20,,EA,1,,5464.09,2,0,10928.18,0.11,0,0,0,2,2020,10
91210,234030048,Dummy Value 77,Dummy Value 14,Dummy Value 52,G22AS1B01,105,Surgical Implants,IMP,Implant SKU,Joint Preservation,Sports Medicine,Orthopaedics,2016-03-19,2,31,2021-01-09,,EA,1,,1205.55,21,0,25316.62,0.25,0,0,0,21,2021,31
91209,8270708,Dummy Value 34,Dummy Value 64,Dummy Value 50,G05CS1B03,101,Knees,IMP,Implant SKU,Knees,Joint Replacement,Orthopaedics,2018-07-12,0,3,2022-10-23,,EA,1,,5446.15,1,0,5446.15,0.05,0,0,0,1,2022,3
91210,804407L,Dummy Value 49,Dummy Value 77,Dummy Value 11,G01ES1A01,101,Knees,IMP,Implant SKU,Knees,Joint Replacement,Orthopaedics,2017-11-28,1,11,2022-04-26,,EA,1,,10114.46,5,0,50572.32,0.51,0,0,0,5,2022,11
91210,72120710,Dummy Value 65,Dummy Value 52,Dummy Value 45,G04AS1C06,101,Knees,IMP,Implant SKU,Knees,Joint Replacement,Orthopaedics,2018-03-23,0,7,2020-02-09,,EA,1,,4432.96,2,0,8865.92,0.09,0,0,0,2,2020,7
91209,8260912,Dummy Value 15,Dummy Value 68,Dummy Value 50,G05BS1E01,101,Knees,IMP,Implant SKU,Knees,Joint Replacement,Orthopaedics,2018-07-26,0,3,2023-05-01,,EA,1,,5075.51,11,0,55830.58,0.56,0,0,0,11,2023,3
91210,25250005,Dummy Value 75,Dummy Value 43,Dummy Value 11,F05DS1E04,101,Knees,IMP,Implant SKU,Knees,Joint Replacement,Orthopaedics,2018-04-23,0,6,2022-10-16,,EA,1,,7158.29,3,0,21474.88,0.21,0,0,0,3,2022,6
91210,65700232,Dummy Value 59,Dummy Value 39,Dummy Value 74,G06FS1D02,100,Hips,IMP,Implant SKU,Hips,Joint Replacement,Orthopaedics,2018-09-14,0,1,2023-07-25,,EA,1,,14918.04,2,0,29836.08,0.3,0,0,0,2,2023,1
91210,804409L,Dummy Value 33,Dummy Value 90,Dummy Value 30,SALEBULK,101,Knees,IMP,Implant SKU,Knees,Joint Replacement,Orthopaedics,2018-03-12,0,7,2022-12-02,,EA,1,,10296.58,1,0,10296.58,0.1,0,0,0,1,2022,7
91210,7307001000,Dummy Value 29,Dummy Value 87,Dummy Value 26,F05ES1F01,300,LB Power Tools,MCP,Medsurg Capital,Heavy Duty,Power Tools & Navigation,Orthopaedics,2017-01-30,1,21,2099-12-31,,EA,1,,24322.04,1,0,24322.04,0.24,0,0,0,1,2099,21
91210,814404R,Dummy Value 17,Dummy Value 26,Dummy Value 54,SSBULK,101,Knees,IMP,Implant SKU,Knees,Joint Replacement,Orthopaedics,2018-09-12,0,1,2022-10-31,,EA,1,,11149.44,8,0,89195.55,0.89,0,0,0,8,2022,1
91210,63093250,Dummy Value 21,Dummy Value 74,Dummy Value 26,G06FS1F01,100,Hips,IMP,Implant SKU,Hips,Joint Replacement,Orthopaedics,2018-05-26,0,5,2023-03-29,,EA,1,,9138.45,2,0,18276.9,0.18,0,0,0,2,2023,5
91210,5540A802,Dummy Value 88,Dummy Value 70,Dummy Value 64,P02AS1A01,101,Knees,IMP,Implant SKU,Knees,Joint Replacement,Orthopaedics,2017-07-15,1,15,2021-02-14,,EA,1,,4806.18,2,0,9612.36,0.1,0,0,0,2,2021,15
91210,804406L,Dummy Value 35,Dummy Value 46,Dummy Value 10,G05DS1D02,101,Knees,IMP,Implant SKU,Knees,Joint Replacement,Orthopaedics,2018-01-25,0,9,2022-09-13,,EA,1,,10055.47,1,0,10055.47,0.1,0,0,0,1,2022,9
91210,72130512,Dummy Value 94,Dummy Value 35,Dummy Value 14,F03ES1D05,101,Knees,IMP,Implant SKU,Knees,Joint Replacement,Orthopaedics,2017-12-16,1,10,2021-07-12,,EA,1,,5146.03,2,0,10292.06,0.1,0,0,0,2,2021,10
91210,234010503,Dummy Value 57,Dummy Value 100,Dummy Value 75,G12CS1F01,105,Surgical Implants,INS,Instrument SKU,Joint Preservation,Sports Medicine,Orthopaedics,2015-04-28,3,42,2040-12-31,,EA,1,,13606.72,2,0,27213.44,0.27,0,0,0,2,2040,42
91210,6003200010,Dummy Value 67,Dummy Value 67,Dummy Value 47,F14CS1A01,327,Navigation,MCP,Medsurg Capital,Navigation (Orthopaedics),Power Tools & Navigation,Orthopaedics,2011-03-28,7,91,2040-12-31,,EA,1,,64718.16,3,0,194154.48,1.94,0,0,0,3,2040,91
91210,5543A700,Dummy Value 69,Dummy Value 92,Dummy Value 77,P02AS1A01,101,Knees,IMP,Implant SKU,Knees,Joint Replacement,Orthopaedics,2017-07-15,1,15,2022-04-27,,EA,1,,4799.13,9,0,43192.15,0.43,0,0,0,9,2022,15
91210,62767115,Dummy Value 70,Dummy Value 90,Dummy Value 61,G04CS1G01,100,Hips,IMP,Implant SKU,Hips,Joint Replacement,Orthopaedics,2016-01-13,2,33,2020-09-20,,EA,1,,21327.33,1,0,21327.33,0.21,0,0,0,1,2020,33
91210,8260910,Dummy Value 30,Dummy Value 21,Dummy Value 68,G02DS1A01,101,Knees,IMP,Implant SKU,Knees,Joint Replacement,Orthopaedics,2018-04-12,0,6,2023-03-11,,EA,1,,4933.15,20,0,98662.99,0.99,0,0,0,20,2023,6
91210,63092844,Dummy Value 43,Dummy Value 99,Dummy Value 23,G05BS1C05,100,Hips,IMP,Implant SKU,Hips,Joint Replacement,Orthopaedics,2018-01-23,0,9,2022-11-20,,EA,1,,8899.91,4,0,35599.64,0.36,0,0,0,4,2022,9
91210,242100003,Dummy Value 84,Dummy Value 17,Dummy Value 68,G13DS1G01,105,Surgical Implants,MCP,Medsurg Capital,Joint Preservation,Sports Medicine,Orthopaedics,2017-03-18,1,19,2038-06-15,,EA,1,,35461.86,1,0,35461.86,0.35,0,0,0,1,2038,19
91210,814407L,Dummy Value 28,Dummy Value 90,Dummy Value 26,G02ES1A01,101,Knees,IMP,Implant SKU,Knees,Joint Replacement,Orthopaedics,2018-03-14,0,7,2023-01-09,,EA,1,,11346.95,1,0,11346.95,0.11,0,0,0,1,2023,7
91210,2296003111,Dummy Value 62,Dummy Value 69,Dummy Value 66,G16CS1E02,302,SB Power Tools,MCS,Medsurg Consumable,Micro-surgical,Sports Medicine,Orthopaedics,2017-03-16,1,19,2022-01-01,,EA,1,,135.3,1,0,135.3,0,0,0,0,1,2022,19
91210,4103133000,Dummy Value 65,Dummy Value 36,Dummy Value 77,G13CS1B01,300,LB Power Tools,MCP,Medsurg Capital,Heavy Duty,Power Tools & Navigation,Orthopaedics,2016-08-27,2,26,2040-12-31,,EA,1,,22317.48,1,0,22317.48,0.22,0,0,0,1,2040,26
91210,8230715,Dummy Value 73,Dummy Value 68,Dummy Value 76,G05FS1C03,101,Knees,IMP,Implant SKU,Knees,Joint Replacement,Orthopaedics,2015-02-18,3,44,2020-01-11,,EA,1,,5352.51,1,0,5352.51,0.05,0,0,0,1,2020,44
91210,263003L,Dummy Value 69,Dummy Value 79,Dummy Value 97,F12DS1F01,101,Knees,IMP,Implant SKU,Knees,Joint Replacement,Orthopaedics,2017-11-28,1,11,2021-10-05,,EA,1,,11178.3,8,0,89426.4,0.89,0,0,0,8,2021,11
91210,5565S015,Dummy Value 74,Dummy Value 76,Dummy Value 56,P02AS1A01,101,Knees,IMP,Implant SKU,Knees,Joint Replacement,Orthopaedics,2017-07-15,1,15,2021-10-16,,EA,1,,7879.7,1,0,7879.7,0.08,0,0,0,1,2021,15
91210,72120510,Dummy Value 77,Dummy Value 83,Dummy Value 36,G03AS2B01,101,Knees,IMP,Implant SKU,Knees,Joint Replacement,Orthopaedics,2018-05-25,0,5,2021-05-11,,EA,1,,4311.77,2,0,8623.54,0.09,0,0,0,2,2021,5
91210,3910075650,Dummy Value 63,Dummy Value 96,Dummy Value 100,G11BS2B01,105,Surgical Implants,MCS,Medsurg Consumable,Joint Preservation,Sports Medicine,Orthopaedics,2018-10-25,0,0,2020-04-10,,EA,5,,2651.58,4,0,10606.3,0.11,0,0,0,4,2020,0
91210,5550G360,Dummy Value 75,Dummy Value 60,Dummy Value 96,F02DS1A05,101,Knees,IMP,Implant SKU,Knees,Joint Replacement,Orthopaedics,2017-03-20,1,19,2019-12-02,,EA,1,,2946.55,1,0,2946.55,0.03,0,0,0,1,2019,19
91210,263009R,Dummy Value 71,Dummy Value 57,Dummy Value 97,G01CS1A01,101,Knees,IMP,Implant SKU,Knees,Joint Replacement,Orthopaedics,2018-06-06,0,4,2023-04-09,,EA,1,,11498.93,7,0,80492.48,0.8,0,0,0,7,2023,4
91210,2108151000,Dummy Value 96,Dummy Value 29,Dummy Value 42,G16ES2A02,300,LB Power Tools,MCS,Medsurg Consumable,Heavy Duty,Power Tools & Navigation,Orthopaedics,2018-05-24,0,5,2023-03-01,,EA,1,,415.53,96,0,39890.99,0.4,0,0,0,96,2023,5
91210,5922012135,Dummy Value 18,Dummy Value 37,Dummy Value 38,F14ES1C01,314,Surgical Other,MCS,Medsurg Consumable,Surgical Other,Power Tools & Navigation,Orthopaedics,2017-08-05,1,14,2099-12-31,,EA,1,,1269.04,2,0,2538.07,0.03,0,0,0,2,2099,14
91210,9428010,Dummy Value 66,Dummy Value 60,Dummy Value 83,G06BS1D05,100,Hips,IMP,Implant SKU,Hips,Joint Replacement,Orthopaedics,2017-11-18,1,11,2022-07-11,,EA,1,,5056.9,1,0,5056.9,0.05,0,0,0,1,2022,11
91210,263009L,Dummy Value 34,Dummy Value 15,Dummy Value 89,F13AS1F01,101,Knees,IMP,Implant SKU,Knees,Joint Replacement,Orthopaedics,2018-03-17,0,7,2022-09-26,,EA,1,,11498.93,6,0,68993.56,0.69,0,0,0,6,2022,7
91210,804407R,Dummy Value 32,Dummy Value 50,Dummy Value 85,G04BS1B06,101,Knees,IMP,Implant SKU,Knees,Joint Replacement,Orthopaedics,2017-07-07,1,15,2022-05-12,,EA,1,,10114.46,2,0,20228.93,0.2,0,0,0,2,2022,15
91210,450000300,Dummy Value 49,Dummy Value 43,Dummy Value 32,G20CS1B01,204,Arthroscopy,MCS,Medsurg Consumable,Arthroscopy,Sports Medicine,Orthopaedics,2018-10-22,0,0,2021-04-01,,EA,6,,8637,5,0,43185,0.43,0,0,0,5,2021,0
91210,704107L,Dummy Value 15,Dummy Value 15,Dummy Value 61,F03FS1D02,101,Knees,IMP,Implant SKU,Knees,Joint Replacement,Orthopaedics,2016-08-21,2,26,2021-07-28,,EA,1,,16502.61,1,0,16502.61,0.17,0,0,0,1,2021,26
91210,814404L,Dummy Value 41,Dummy Value 56,Dummy Value 57,SSBULK,101,Knees,IMP,Implant SKU,Knees,Joint Replacement,Orthopaedics,2018-09-12,0,1,2023-03-15,,EA,1,,11149.44,8,0,89195.55,0.89,0,0,0,8,2023,1
91210,8220710,Dummy Value 84,Dummy Value 46,Dummy Value 74,G05AS1E01,101,Knees,IMP,Implant SKU,Knees,Joint Replacement,Orthopaedics,2018-06-04,0,4,2022-12-11,,EA,1,,5161.42,1,0,5161.42,0.05,0,0,0,1,2022,4
91210,5510F201,Dummy Value 26,Dummy Value 86,Dummy Value 96,F12AS1B01,101,Knees,IMP,Implant SKU,Knees,Joint Replacement,Orthopaedics,2018-10-18,0,0,2023-06-06,,EA,1,,14795.56,3,0,44386.68,0.44,0,0,0,3,2023,0
91210,67210535,Dummy Value 36,Dummy Value 57,Dummy Value 27,SALEBULK,100,Hips,IMP,Implant SKU,Hips,Joint Replacement,Orthopaedics,2018-09-13,0,1,2023-05-15,,EA,1,,22441.83,12,0,269301.96,2.69,0,0,0,12,2023,1
91210,8230712,Dummy Value 19,Dummy Value 48,Dummy Value 98,G05FS1C02,101,Knees,IMP,Implant SKU,Knees,Joint Replacement,Orthopaedics,2018-07-19,0,3,2023-02-14,,EA,1,,5283.26,4,0,21133.04,0.21,0,0,0,4,2023,3
91210,UH14728,Dummy Value 60,Dummy Value 52,Dummy Value 27,G06AS1G01,100,Hips,IMP,Implant SKU,Hips,Joint Replacement,Orthopaedics,2018-06-22,0,4,2023-02-07,,EA,1,,8363.21,1,0,8363.21,0.08,0,0,0,1,2023,4
91209,5530G513,Dummy Value 75,Dummy Value 36,Dummy Value 39,F02DS1D02,101,Knees,IMP,Implant SKU,Knees,Joint Replacement,Orthopaedics,2016-08-20,2,26,2021-07-20,,EA,1,,5054.35,1,0,5054.35,0.05,0,0,0,1,2021,26
91210,375627000,Dummy Value 22,Dummy Value 59,Dummy Value 94,F05AS1F05,204,Arthroscopy,MCS,Medsurg Consumable,Arthroscopy,Sports Medicine,Orthopaedics,2015-11-18,3,35,2020-08-01,,EA,5,,7399.4,1,0,7399.4,0.07,0,0,0,1,2020,35
91210,67200027,Dummy Value 99,Dummy Value 26,Dummy Value 100,F03AS1B01,100,Hips,IMP,Implant SKU,Hips,Joint Replacement,Orthopaedics,2016-02-15,2,32,2020-08-09,,EA,1,,23866.68,11,0,262533.48,2.63,0,0,0,11,2020,32
91210,6126110000,Dummy Value 37,Dummy Value 79,Dummy Value 97,G13DS1E06,300,LB Power Tools,MCP,Medsurg Capital,Heavy Duty,Power Tools & Navigation,Orthopaedics,2018-10-06,0,0,2099-12-31,,EA,1,,7854.69,11,0,86401.62,0.86,0,0,0,11,2099,0
91210,6211028G,Dummy Value 71,Dummy Value 83,Dummy Value 14,G06ES1D01,100,Hips,IMP,Implant SKU,Hips,Joint Replacement,Orthopaedics,2017-05-06,1,17,2019-08-26,,EA,1,,5577.61,2,0,11155.22,0.11,0,0,0,2,2019,17
91210,733910,Dummy Value 44,Dummy Value 12,Dummy Value 13,G04ES1B01,101,Knees,IMP,Implant SKU,Knees,Joint Replacement,Orthopaedics,2017-05-25,1,17,2022-03-06,,EA,1,,4772.18,4,0,19088.72,0.19,0,0,0,4,2022,17
91210,72120715,Dummy Value 18,Dummy Value 14,Dummy Value 71,G04AS1D02,101,Knees,IMP,Implant SKU,Knees,Joint Replacement,Orthopaedics,2016-06-11,2,28,2020-02-08,,EA,1,,4629.18,5,0,23145.9,0.23,0,0,0,5,2020,28
91210,277096275,Dummy Value 97,Dummy Value 51,Dummy Value 56,G16AS1B03,300,LB Power Tools,MCS,Medsurg Consumable,Heavy Duty,Power Tools & Navigation,Orthopaedics,2017-06-26,1,16,2022-04-01,,EA,1,,271.89,20,0,5437.81,0.05,0,0,0,20,2022,16
91210,8260915,Dummy Value 45,Dummy Value 92,Dummy Value 30,G05BS1E02,101,Knees,IMP,Implant SKU,Knees,Joint Replacement,Orthopaedics,2017-07-07,1,15,2022-02-28,,EA,1,,5313.41,3,0,15940.24,0.16,0,0,0,3,2022,15
91210,62761219,Dummy Value 16,Dummy Value 45,Dummy Value 15,G04ES1F01,100,Hips,IMP,Implant SKU,Hips,Joint Replacement,Orthopaedics,2017-10-16,1,12,2022-09-06,,EA,1,,42212.21,2,0,84424.42,0.84,0,0,0,2,2022,12
91210,60200435,Dummy Value 100,Dummy Value 87,Dummy Value 35,G02DS1A01,100,Hips,IMP,Implant SKU,Hips,Joint Replacement,Orthopaedics,2018-09-14,0,1,2023-06-07,,EA,1,,23627.5,1,0,23627.5,0.24,0,0,0,1,2023,1
91210,8270515,Dummy Value 34,Dummy Value 40,Dummy Value 88,SSBULK,101,Knees,IMP,Implant SKU,Knees,Joint Replacement,Orthopaedics,2018-09-12,0,1,2023-07-15,,EA,1,,5902.08,14,0,82629.13,0.83,0,0,0,14,2023,1
91210,6211036E,Dummy Value 75,Dummy Value 94,Dummy Value 82,G02ES1A01,100,Hips,IMP,Implant SKU,Hips,Joint Replacement,Orthopaedics,2018-08-07,0,2,2023-06-17,,EA,1,,5371.12,4,0,21484.5,0.21,0,0,0,4,2023,2
91210,8270510,Dummy Value 31,Dummy Value 54,Dummy Value 22,SSBULK,101,Knees,IMP,Implant SKU,Knees,Joint Replacement,Orthopaedics,2018-09-12,0,1,2023-06-26,,EA,1,,5526.95,21,0,116065.92,1.16,0,0,0,21,2023,1
91210,203065451,Dummy Value 95,Dummy Value 95,Dummy Value 50,G06CS1B01,100,Hips,IMP,Implant SKU,Hips,Joint Replacement,Orthopaedics,2017-03-20,1,19,2019-09-30,,EA,1,,1346.63,1,0,1346.63,0.01,0,0,0,1,2019,19
91210,65650032,Dummy Value 69,Dummy Value 76,Dummy Value 87,G06FS1B02,100,Hips,IMP,Implant SKU,Hips,Joint Replacement,Orthopaedics,2018-06-18,0,4,2023-05-03,,EA,1,,12626.85,3,0,37880.55,0.38,0,0,0,3,2023,4
91210,7126130000,Dummy Value 47,Dummy Value 61,Dummy Value 60,G13DS1F01,300,LB Power Tools,MCP,Medsurg Capital,Heavy Duty,Power Tools & Navigation,Orthopaedics,2013-10-26,5,60,2040-12-31,,EA,1,,1138.86,23,0,26193.85,0.26,0,0,0,23,2040,60
91210,8220910,Dummy Value 49,Dummy Value 87,Dummy Value 33,G05AS1E05,101,Knees,IMP,Implant SKU,Knees,Joint Replacement,Orthopaedics,2018-02-21,0,8,2022-10-15,,EA,1,,5260.17,4,0,21040.68,0.21,0,0,0,4,2022,8
91210,804409R,Dummy Value 46,Dummy Value 80,Dummy Value 56,SALEBULK,101,Knees,IMP,Implant SKU,Knees,Joint Replacement,Orthopaedics,2018-03-12,0,7,2022-09-18,,EA,1,,10296.58,1,0,10296.58,0.1,0,0,0,1,2022,7
91210,7222120000,Dummy Value 77,Dummy Value 38,Dummy Value 95,G13CS1E04,301,MB Power Tools,MCP,Medsurg Capital,Heavy Duty,Power Tools & Navigation,Orthopaedics,2014-11-18,4,47,2040-12-31,,EA,1,,21706.37,2,0,43412.74,0.43,0,0,0,2,2040,47
91210,UH14828,Dummy Value 44,Dummy Value 36,Dummy Value 66,G06AS1C05,100,Hips,IMP,Implant SKU,Hips,Joint Replacement,Orthopaedics,2018-08-07,0,2,2023-06-05,,EA,1,,8789,1,0,8789,0.09,0,0,0,1,2023,2
91210,210114100,Dummy Value 23,Dummy Value 19,Dummy Value 46,SALEBULK,314,Surgical Other,MCS,Medsurg Consumable,Surgical Other,Power Tools & Navigation,Orthopaedics,2018-10-10,0,0,2020-07-01,,EA,6,,7414.79,38,0,281762.17,2.82,0,0,0,38,2020,0
91209,8230508,Dummy Value 53,Dummy Value 59,Dummy Value 10,G03CS1A01,101,Knees,IMP,Implant SKU,Knees,Joint Replacement,Orthopaedics,2018-07-26,0,3,2023-02-01,,EA,1,,5072.29,8,0,40578.32,0.41,0,0,0,8,2023,3
91210,6231036H,Dummy Value 43,Dummy Value 14,Dummy Value 41,G06BS1D03,100,Hips,IMP,Implant SKU,Hips,Joint Replacement,Orthopaedics,2018-08-07,0,2,2023-05-06,,EA,1,,7246.79,5,0,36233.93,0.36,0,0,0,5,2023,2
91210,2108150000,Dummy Value 81,Dummy Value 37,Dummy Value 97,G16AS1D02,300,LB Power Tools,MCS,Medsurg Consumable,Heavy Duty,Power Tools & Navigation,Orthopaedics,2018-08-27,0,2,2023-06-01,,EA,1,,352.05,77,0,27107.63,0.27,0,0,0,77,2023,2
91209,UH14428,Dummy Value 42,Dummy Value 65,Dummy Value 83,G06AS1B03,100,Hips,IMP,Implant SKU,Hips,Joint Replacement,Orthopaedics,2018-08-07,0,2,2023-06-10,,EA,1,,8386.29,3,0,25158.87,0.25,0,0,0,3,2023,2
91210,2108118000,Dummy Value 55,Dummy Value 10,Dummy Value 14,G16CS2F06,300,LB Power Tools,MCS,Medsurg Consumable,Heavy Duty,Power Tools & Navigation,Orthopaedics,2018-10-25,0,0,2023-07-01,,EA,1,,393.73,30,0,11811.86,0.12,0,0,0,30,2023,0
91210,8271110,Dummy Value 76,Dummy Value 56,Dummy Value 39,G05CS1F01,101,Knees,IMP,Implant SKU,Knees,Joint Replacement,Orthopaedics,2017-03-20,1,19,2020-07-14,,EA,1,,5545.54,1,0,5545.54,0.06,0,0,0,1,2020,19
91210,5537G622,Dummy Value 22,Dummy Value 74,Dummy Value 84,P02AS1A01,101,Knees,IMP,Implant SKU,Knees,Joint Replacement,Orthopaedics,2017-07-15,1,15,2022-05-16,,EA,1,,10085.61,2,0,20171.21,0.2,0,0,0,2,2022,15
91210,234030042,Dummy Value 12,Dummy Value 18,Dummy Value 92,G21BS1A01,105,Surgical Implants,IMP,Implant SKU,Joint Preservation,Sports Medicine,Orthopaedics,2016-03-19,2,31,2020-12-20,,EA,1,,1111.93,26,0,28910.19,0.29,0,0,0,26,2020,31
91210,72120708,Dummy Value 74,Dummy Value 46,Dummy Value 53,G03AS2B01,101,Knees,IMP,Implant SKU,Knees,Joint Replacement,Orthopaedics,2017-06-21,1,16,2020-04-28,,EA,1,,4432.96,2,0,8865.92,0.09,0,0,0,2,2020,16
91210,300027703,Dummy Value 28,Dummy Value 93,Dummy Value 73,G12CS1E03,105,Surgical Implants,MCP,Medsurg Capital,Joint Preservation,Sports Medicine,Orthopaedics,2018-04-03,0,6,2099-12-31,,EA,1,,19132.39,1,0,19132.39,0.19,0,0,0,1,2099,6
91210,8270512,Dummy Value 32,Dummy Value 68,Dummy Value 59,SSBULK,101,Knees,IMP,Implant SKU,Knees,Joint Replacement,Orthopaedics,2018-09-12,0,1,2023-07-14,,EA,1,,5675.72,6,0,34054.31,0.34,0,0,0,6,2023,1
91210,67200737,Dummy Value 29,Dummy Value 79,Dummy Value 21,SALEBULK,100,Hips,IMP,Implant SKU,Hips,Joint Replacement,Orthopaedics,2018-09-13,0,1,2023-02-13,,EA,1,,22876.59,12,0,274519.08,2.75,0,0,0,12,2023,1
